mol,rseq,mseq,S,rmsd_refine,E_conf,E_place,E_score1,E_refine,E_score2,$File,E_orig,Rec_index,PLIF_raw,FP:PLIF,PLIF_ligidx
Brc1c(OC)cc(/C=N/NC(=O)C(OC)c2ccc(-n3nccc3)cc2)cc1OC,1,29,-6.4389048,0.87753487,148.97862,-62.209183,-8.938467,-34.801273,-6.4389048,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0,1,[[] [] [] [] []],,[]
S(=O)(=O)(N1C[C@]2(C(=O)c3ncccc3)C(=Cc3n(-c4ccc(F)cc4)ncc3C2)CC1)c1ccc(C(F)(F)F)cc1,1,47,-6.4374847,1.3865739,190.55946,-101.26045,-11.09375,-33.766197,-6.4374847,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,3.465131,1,[4 3174 20203 5 0.6],24,4
Clc1c(c(Cl)c(OC)cc1OC)-c1cc2c(nc(Nc3c(NC(=O)C=C)cccc3C)nc2)cc1,1,38,-6.4361892,1.1638646,-67.356827,-74.072189,-8.8385515,-33.411808,-6.4361892,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,3.539876,1,[[46 46 46 46 46 29 56 54 52 32 30 25 57 56 29 27 26] [1306 1308 1304 1302 1303 1248 1248 1248 1248 1248 1248 1252 1252 1252 1252 1252 1252] [96 96 96 96 96 93 93 93 93 93 93 93 93 93 93 93 93] [10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10] [0.5 0.5 0.5 0.5 0.5 0.6 0.6 0.6 0.6 0.6 0.6 0.5 0.5 0.5 0.5 0.5 0.5]],27 18,[[29 56 54 52 32 30 25 57 56 29 27 26] [46 46 46 46 46]]
O=C(N(C)c1nc(C=O)c(CN2C(=O)CN(C)CC2)cc1)Nc1ncc(C#N)c(NC2CC2)c1,1,53,-6.4316368,2.3686042,64.523262,-53.264698,-8.2367191,-33.084312,-6.4316368,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,3.3218417,1,[[16 52 51 21 19 17] [612 612 612 612 612 612] [54 54 54 54 54 54] [10 10 10 10 10 10] [0.5 0.5 0.5 0.5 0.5 0.5]],3,[[16 52 51 21 19 17]]
S=C(Nc1c(F)cccc1)N1CCN(c2c(C#N)cc3c(n2)ccc(OCC)c3)CCC1,1,60,-6.4314704,1.1761544,-33.523655,-78.939476,-10.025472,-31.908752,-6.4314704,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,1.3693767,1,[[32 32 32 32 32 41 41 41 41 41 39 39 39 39 39 37 37 37 37 37 35 35 35 35 35 33 33 33 33 33] [1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304] [96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96] [10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10] [1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005]],,[]
Fc1c(C)nc(Nc2nc(Nc3nn(C)c(C)c3)c(N3C[C@@](C)N(C)CC3)cn2)cc1C1CC1,1,69,-6.4308257,2.7795136,66.224312,-43.599716,-9.7345705,-25.765188,-6.4308257,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,2.0771563,1,[[] [] [] [] []],,[]
O([C@]1[C@](O)[C@@](O[C@@]2[C@](O)[C@@](NC)[C@](O)(C)CO2)[C@](N)C[C@@]1N)[C@@]1[C@](N)CC[C@@]([C@](N)C)O1,1,33,-6.4264288,1.8790524,164.37483,-103.89315,-10.868404,-28.243195,-6.4264288,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,1.5165261,1,[72 3173 20202 5 1.4],4,72
O=C(NC(CC)(CC)c1ccc(CC)cc1)c1c(C)nn2C(C)(C)C[C@](c3ccccc3)Nc12,1,105,-6.4198723,4.2009926,-0.10267333,-50.331455,-8.4411058,-33.048286,-6.4198723,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,1.0344722,1,[[] [] [] [] []],,[]
S=C(Nc1c(F)cccc1)N1CCN(c2c(C#N)cc3c(n2)ccc(OCC)c3)CCC1,1,60,-6.4186225,1.7923282,-35.863697,-54.094486,-8.9200459,-32.989059,-6.4186225,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.072255716,1,[[] [] [] [] []],,[]
S(N=O)C[C@](NC(=O)CC[C@](N)C(=O)O)C(=O)NCC(=O)O,1,31,-6.4149222,2.717916,-24.3531,-68.750908,-9.2802954,-33.879475,-6.4149222,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.50311965,1,[37 932 72 3 4.5],7 25,[37 37]
O=C(OC[C@](OCn1c2N=C(N)NC(=O)c2nc1)CO)[C@@](NC(=O)[C@@](N)C(C)C)C(C)C,1,14,-6.4094849,1.7422441,-36.165703,-56.859821,-7.754252,-34.264996,-6.4094849,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0,1,[[] [] [] [] []],,[]
O(CC)c1c(O)c(OCC)cc(C(C)(c2cc(OCC)c(O)c(OCC)c2)c2cc(OCC)c(O)c(OCC)c2)c1,1,66,-6.4092193,2.4372103,41.995148,-49.965073,-8.3937016,-34.985596,-6.4092193,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.65077186,1,[[57 9 81 72 70 12 10] [932 682 682 682 682 682 682] [72 58 58 58 58 58 58] [3 10 10 10 10 10 10] [3.4 0.6 0.6 0.6 0.6 0.6 0.6]],29 7 25,[[9 81 72 70 12 10] 57 57]
FC(F)(F)[C@]1(O)c2c(c(-c3cn(C(C(=O)N)(C)C)nc3)cc(OCCC(O)(C)C)c2)-c2c1cccc2,1,95,-6.4078736,2.4527338,88.562309,-73.905815,-9.4588947,-28.242178,-6.4078736,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,1.387656,1,[[49 55 55 55 55 55 64 64 64 64 64 62 62 62 62 62 60 60 60 60 60 58 58 58 58 58 56 56 56 56 56] [1245 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303] [93 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96] [3 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10] [1.6 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005]],9 10,[49 49]
O=S1(=O)NC(=O)c2c(nc(-n3nc(OCCC4C5(C64CC6)CC5)cc3)cc2)N2C(C)(C)C[C@@](C2)CCCNc2nc1ccc2,1,120,-6.4026966,2.0888901,272.26215,-22.103697,-9.1007881,-32.010235,-6.4026966,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,3.8930819,1,[[] [] [] [] []],,[]
Fc1ccc(-c2c(n(C(C)C)cn2)-c2[nH]c(C(=O)Nc3ccc(N4CCN(C)CC4)cc3)cn2)cc1,1,80,-6.4017539,1.8256407,49.344658,-90.091347,-9.7721252,-33.038719,-6.4017539,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,3.7761607,1,[[28 65 32 30 29] [1248 1248 1248 1248 1248] [93 93 93 93 93] [10 10 10 10 10] [0.5 0.5 0.5 0.5 0.5]],27,[[28 65 32 30 29]]
Clc1c(OCc2c3oc(-c4ccccc4)nc3cc(N)c2)c(Cl)cc(C[C@](N)C(=O)O)c1,1,104,-6.4003534,3.5094597,47.830738,-83.472969,-9.9975958,-31.186548,-6.4003534,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,3.366029,1,[[28 37 37 37 37 37 46 46 46 46 46 44 44 44 44 44 42 42 42 42 42 40 40 40 40 40 38 38 38 38 38] [756 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303] [62 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96] [1 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10] [1.9 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005]],8 33,[28 28]
Brc1oc(C2Oc3c(-n4c(-c5ccccc5)c5C(=O)N(C)C(=O)N(C)c5c24)cc(C(=O)O)cc3)cc1,1,41,-6.3966637,2.8462431,4.3082256,-65.920784,-9.4026623,-34.453445,-6.3966637,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,1.3845876,1,[[] [] [] [] []],,[]
S(N=O)C[C@](NC(=O)CC[C@](N)C(=O)O)C(=O)NCC(=O)O,1,31,-6.3898487,1.3030579,-20.889759,-75.368248,-10.062005,-33.239246,-6.3898487,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,1.8216166,1,[[] [] [] [] []],,[]
S=C(Nc1c(F)cccc1)N1CCN(c2c(C#N)cc3c(n2)ccc(OCC)c3)CCC1,1,60,-6.3880916,1.8830792,-36.551826,-61.305649,-9.2717514,-34.432476,-6.3880916,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.07220459,1,[[52 55 14 54 52 49 16 15] [3173 3173 607 607 607 607 607 607] [20202 20202 54 54 54 54 54 54] [5 5 10 10 10 10 10 10] [1 0.5 0.5 0.5 0.5 0.5 0.5 0.5]],3 4,[[14 54 52 49 16 15] [52 55]]
P(=O)(OCC[N+](C)(C)C)(OCCCCCCCC/C=C\CCCCCCCC)[O-],1,15,-6.3874564,3.9168878,-85.905235,-56.046803,-9.7954731,-34.044624,-6.3874564,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,2.5607183,1,[[56 62 56 56] [756 940 815 818] [62 72 65 65] [1 1 7 7] [0.5 0.6 3.262486275 4.299447874]],8 34 35 20,[56 [56 56] 56 62]
Clc1c(F)c(CN2[C@](C)C[C@@](C(=O)O)(Cc3c(F)ccc(Nc4n[nH]c(C)c4)n3)CC2)ccc1,1,44,-6.3859372,1.6365005,-60.318542,-103.24358,-9.8380699,-31.655293,-6.3859372,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.61283261,1,[[30 30 30 30 30 30] [849 852 856 858 854 850] [67 67 67 67 67 67] [10 10 10 10 10 10] [0.5 0.5 0.5 0.5 0.5 0.5]],19,[[30 30 30 30 30 30]]
O(CC)c1c(O)c(OCC)cc(C(C)(c2cc(OCC)c(O)c(OCC)c2)c2cc(OCC)c(O)c(OCC)c2)c1,1,66,-6.3763423,1.6617818,35.616009,-60.200642,-8.1449146,-34.074535,-6.3763423,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.65077186,1,[57 932 72 3 3.5],7 25,[57 57]
CN1CCN(c2ccc(C3=Cc4n(c(-c5c6ncccc6ncc5)cn4)C=C3)cc2)CC1,1,51,-6.3743978,1.7034699,136.5742,-76.844002,-9.9463539,-26.839331,-6.3743978,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0,1,[[] [] [] [] []],,[]
S(=O)(=O)(NC(=O)Nc1c2c(cc3c1CCC3)CCC2)/C=C/[C@]1(C)N(C)CCC1,1,96,-6.3734436,1.5488963,-198.54199,-64.828117,-8.8606033,-25.833796,-6.3734436,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0,1,[[46 46 46 46 46 46] [852 849 850 854 858 856] [67 67 67 67 67 67] [10 10 10 10 10 10] [0.5 0.5 0.5 0.5 0.5 0.5]],19,[[46 46 46 46 46 46]]
Clc1c(F)c(CN2[C@](C)C[C@@](C(=O)O)(Cc3c(F)ccc(Nc4n[nH]c(C)c4)n3)CC2)ccc1,1,44,-6.3697543,2.0082366,-58.452019,-80.041313,-9.6094418,-35.07415,-6.3697543,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,1.5545561,1,[[9 12 25] [3173 3173 606] [20202 20202 54] [5 5 3] [5 0.5 2.5]],1 2 4 11,[25 25 [9 12] 9]
O=C(O)Cc1c(O)c(c(O)cc1CCCCC)[C@]1[C@](C(=C)C)CCC(C)=C1,1,23,-6.367815,2.8456953,-44.27639,-64.160568,-9.0444355,-29.879293,-6.367815,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,2.1984057,1,[55 3174 20203 5 6.7],24 26,[55 55]
Clc1c(-c2c(COC3C[C@@]4N(c5cc(F)c(C6=NOC(=O)N6)cc5)[C@](C3)CC4)c(C3CC3)on2)c(Cl)ccc1,1,50,-6.3652949,2.6538002,91.408852,-96.513054,-9.8493204,-35.189278,-6.3652949,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,3.5143206,1,[3 940 72 1 5.6],20 30,[3 3]
Clc1cc(C#N)c(-c2ccc(S(=O)(=O)NC3CCC(O)(C)CC3)cc2)cc1,1,67,-6.3652091,0.69002354,-45.179825,-91.74987,-9.45368,-32.784821,-6.3652091,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,2.0390625,1,[[6 11 11 11 11 11 11 27 36 34 32 30 28] [940 854 858 856 852 849 850 1246 1246 1246 1246 1246 1246] [72 67 67 67 67 67 67 93 93 93 93 93 93] [1 10 10 10 10 10 10 10 10 10 10 10 10] [0.6 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5]],19 20 27,[[11 11 11 11 11 11] 6 [27 36 34 32 30 28]]
Clc1ccc(C[C@@]2N(C3CCN(c4[nH]nc(N)n4)CC3)C[C@](C)OC2)cc1,1,71,-6.3645601,2.2934361,-85.580658,-64.519173,-9.722311,-32.062572,-6.3645601,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,1.1542969,1,[[27 20 20 20 20 20 20 27 27 27 27 27 27 26 26 26 26 26 26 22 22 22 22 22 22 21 21 21 21 21 21] [932 852 856 858 854 850 849 852 856 858 854 850 849 852 856 858 854 850 849 852 856 858 854 850 849 852 856 858 854 850 849] [72 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67] [3 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10] [2.1 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005]],7 25,[27 27]
FC(F)(F)[C@]1(O)c2c(c(-c3cn(C(C(=O)N)(C)C)nc3)cc(OCCC(O)(C)C)c2)-c2c1cccc2,1,95,-6.3610349,1.5945156,90.370102,-66.31517,-9.6628113,-33.588444,-6.3610349,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,1.2878653,1,[[49 55 64 62 60 58 56] [932 757 757 757 757 757 757] [72 62 62 62 62 62 62] [3 10 10 10 10 10 10] [2.5 0.6 0.6 0.6 0.6 0.6 0.6]],65 7 25,[[55 64 62 60 58 56] 49 49]
S=C(Nc1c(F)cccc1)N1CCN(c2c(C#N)cc3c(n2)ccc(OCC)c3)CCC1,1,60,-6.3609004,2.4227624,-33.814808,-70.252525,-9.0693798,-26.418358,-6.3609004,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.072255716,1,[[1 1 1 1 1 1] [849 852 856 858 854 850] [67 67 67 67 67 67] [10 10 10 10 10 10] [0.5 0.5 0.5 0.5 0.5 0.5]],19,[[1 1 1 1 1 1]]
S=C(Nc1c(F)cccc1)N1CCN(c2c(C#N)cc3c(n2)ccc(OCC)c3)CCC1,1,60,-6.3554082,0.92132598,-33.634846,-97.679253,-9.634202,-32.695637,-6.3554082,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,1.3693767,1,[[39 52 52 52 52 52 52] [3173 849 852 856 858 854 850] [20202 67 67 67 67 67 67] [5 10 10 10 10 10 10] [0.9 0.6 0.6 0.6 0.6 0.6 0.6]],19 4,[[52 52 52 52 52 52] 39]
Fc1c(C(=O)N2CCN(C(=O)c3ccc(F)cc3)CC2)cc(CC2=NNC(=O)c3c2cccc3)cc1,1,151,-6.3535037,2.9930847,85.979576,-54.427017,-9.4048233,-32.44585,-6.3535037,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,1.3903522,1,[[38 18 18 18 18 18 18 24 51 49 47 27 25 37 37 37 37 37 46 46 46 46 46 44 44 44 44 44 42 42 42 42 42 40 40 40 40 40 38 38 38 38 38] [3173 854 858 856 852 849 850 1248 1248 1248 1248 1248 1248 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304] [20202 67 67 67 67 67 67 93 93 93 93 93 93 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96] [5 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10] [0.7 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005]],19 27 4,[[18 18 18 18 18 18] [24 51 49 47 27 25] 38]
OC(C(O)CC[C@@](C)[C@@]1[C@]2(C)[C@](/C(=C/C=C/3\C(=C)CC[C@](O)C\3)/CCC2)CC1)(C)C,1,48,-6.3529048,4.274879,21.273096,-62.666576,-10.35135,-31.918913,-6.3529048,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,2.2738385,1,[[42 42 42 42 42] [1302 1303 1306 1308 1304] [96 96 96 96 96] [10 10 10 10 10] [1.3 1.3 1.3 1.3 1.3]],18 23,[[42 42 42 42 42] [42 42 42 42 42]]
O(C[C@@]1[C@@](O)[C@](O)[C@@](O)[C@](Oc2c3c(OC(C)(C)[C@]4[C@]3C=C(C)CC4)cc(CCCCC)c2)O1)[C@]1[C@](O)[C@@](O)[C@](O)[C@@](CO)O1,1,139,-6.3507838,1.7246844,139.32062,-59.746716,-9.3140526,-31.879066,-6.3507838,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0,1,[[39 43 47] [3173 3174 1245] [20202 20203 93] [5 5 3] [2.4 3.3 0.5]],9 4 11 24 26,[47 39 39 43 43]
OC(C(O)CC[C@@](C)[C@@]1[C@]2(C)[C@](/C(=C/C=C/3\C(=C)CC[C@](O)C\3)/CCC2)CC1)(C)C,1,48,-6.348485,1.6312547,29.727865,-71.212021,-10.376575,-30.190149,-6.348485,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,2.487093,1,[[] [] [] [] []],,[]
S(N=O)C[C@](NC(=O)CC[C@](N)C(=O)O)C(=O)NCC(=O)O,1,31,-6.3479037,1.2252414,-24.295782,-86.498566,-9.3947678,-35.472775,-6.3479037,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,1.0528712,1,[[18 21 37] [932 932 606] [72 72 54] [3 3 3] [0.5 0.7 3.3]],1 2 7,[37 37 [18 21]]
Fc1c2nccc(-c3n4c(nc3)C=C(c3ccc(N5CCN(C)CC5)cc3)C=C4)c2ccc1,1,52,-6.3453803,1.606133,128.63507,-58.480965,-9.8394718,-29.063044,-6.3453803,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,2.2048385,1,[[] [] [] [] []],,[]
Fc1c(-c2cc(F)c3nc(C)n(C4CC4)c3c2)nc(Nc2nc3c(cc2)CN(CCN(C)C)CC3)nc1,1,112,-6.3432069,1.2965333,127.10185,-61.72525,-8.8756371,-30.676781,-6.3432069,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.72823334,1,[16 606 54 3 1.1],1,16
S(SC[C@](N)C(=O)N1CCN(C)CC1)C[C@](N)C(=O)N1CCN(C)CC1,1,3,-6.3430896,2.5290744,191.70934,-53.533745,-8.0395555,-29.585793,-6.3430896,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.49780273,1,[17 932 72 3 1],7,17
S(=O)(=O)(NC(=O)Nc1c2c(cc3c1CCC3)CCC2)/C=C/[C@]1(C)N(C)CCC1,1,96,-6.3386269,3.2193484,-207.89778,-76.441803,-8.988431,-31.270786,-6.3386269,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,1.656041,1,[[] [] [] [] []],,[]
O(C[C@@]1[C@@](O)[C@](O)[C@@](O)[C@](Oc2c3c(OC(C)(C)[C@]4[C@]3C=C(C)CC4)cc(CCCCC)c2)O1)[C@]1[C@](O)[C@@](O)[C@](O)[C@@](CO)O1,1,139,-6.3332548,2.6523285,136.95482,-72.287842,-10.694818,-32.239315,-6.3332548,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0,1,[[27 39 36 36 36 36 36 36] [756 940 849 852 856 858 854 850] [62 72 67 67 67 67 67 67] [1 1 10 10 10 10 10 10] [0.6 1.3 0.5 0.5 0.5 0.5 0.5 0.5]],8 19 20,[27 [36 36 36 36 36 36] 39]
O=S1(=O)NC(=O)c2c(nc(-n3nc(OCCC4C5(C64CC6)CC5)cc3)cc2)N2C(C)(C)C[C@@](C2)CCCNc2nc1ccc2,1,120,-6.3310471,3.187788,264.62125,-61.142681,-9.1451712,-32.224636,-6.3310471,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,3.2176983,1,[34 941 72 2 1.6],44 84,[34 34]
O(C)c1c(OC)cc2c3c1Oc1c(OC)cc4c(c1)[C@@](N(C)CC4)Cc1ccc(Oc4c(O)ccc(c4)C[C@]3N(C)CC2)cc1,1,91,-6.3289065,1.2407,101.2683,-79.07283,-9.2415657,-32.806728,-6.3289065,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,2.7521186,1,[[] [] [] [] []],,[]
O(CCCCCCCCCN1[C@](CO)[C@@](O)[C@](O)[C@@](O)C1)C,1,19,-6.3280029,2.4291883,98.521561,-55.754585,-9.3882275,-31.327723,-6.3280029,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,1.6053869,1,[[43 47 41 41 41 41 41] [3173 3173 1304 1308 1306 1303 1302] [20202 20202 96 96 96 96 96] [5 5 10 10 10 10 10] [2.2 2.4 0.8 0.8 0.8 0.8 0.8]],18 4 11,[[41 41 41 41 41] [43 47] [43 47]]
O=C(OCCCCCCCCCCCC)CN(C(=N)N)C,1,61,-6.3273625,1.9947261,-118.15953,-81.727608,-8.6335535,-29.611864,-6.3273625,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,1.5244141,1,[52 3173 20202 5 0.8],4,52
Clc1c(-c2ccccc2)nnc2n(CC(O)(C)C)nc(-c3ccccc3)c12,1,18,-6.3259935,2.686152,37.431107,-72.971916,-10.08685,-29.527077,-6.3259935,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,1.707256,1,[[] [] [] [] []],,[]
Clc1c(-c2c(COC3C[C@@]4N(c5cc(F)c(C6=NOC(=O)N6)cc5)[C@](C3)CC4)c(C3CC3)on2)c(Cl)ccc1,1,50,-6.3257046,2.1047242,92.585747,-67.279694,-9.3784304,-34.184261,-6.3257046,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,2.7240167,1,[[3 7 7 7 7 7 7 34 43 41 39 37 35] [940 854 858 856 852 849 850 612 612 612 612 612 612] [72 67 67 67 67 67 67 54 54 54 54 54 54] [1 10 10 10 10 10 10 10 10 10 10 10 10] [3 0.5 0.5 0.5 0.5 0.5 0.5 0.7 0.7 0.7 0.7 0.7 0.7]],3 19 20 30,[[34 43 41 39 37 35] [7 7 7 7 7 7] 3 3]
Brc1oc(C2Oc3c(-n4c(-c5ccccc5)c5C(=O)N(C)C(=O)N(C)c5c24)cc(C(=O)O)cc3)cc1,1,41,-6.3238626,2.0522747,3.1770544,-83.934746,-10.067379,-33.456955,-6.3238626,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,1.5877452,1,[45 3173 20202 5 0.5],4,45
FC(F)(F)Oc1ccc(C2CCC(Oc3c(C(=O)O)nn[nH]3)CC2)cc1,1,73,-6.3228011,1.5680739,31.778856,-89.185333,-11.041076,-29.711929,-6.3228011,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,1.905696,1,[[3 8] [940 756] [72 62] [1 1] [3.8 1.7]],8 33 20 30,[8 8 3 3]
Clc1c(OCc2c3oc(-c4ccccc4)nc3cc(N)c2)c(Cl)cc(C[C@](N)C(=O)O)c1,1,104,-6.3201776,1.2845991,51.916927,-81.538841,-10.962383,-32.609653,-6.3201776,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,3.0114837,1,[[1 23 37 46 44 42 40 38] [756 3173 950 950 950 950 950 950] [62 20202 73 73 73 73 73 73] [1 5 10 10 10 10 10 10] [0.7 1.4 1 1 1 1 1 1]],8 60 80 4,[1 [37 46 44 42 40 38] [37 46 44 42 40 38] 23]
Fc1ccc(-c2c(n(C(C)C)cn2)-c2[nH]c(C(=O)Nc3ccc(N4CCN(C)CC4)cc3)cn2)cc1,1,80,-6.3187995,1.170231,49.049877,-100.46804,-10.103707,-28.030346,-6.3187995,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,3.1695576,1,[[11 27 15 14 12] [1246 1246 1246 1246 1246] [93 93 93 93 93] [10 10 10 10 10] [0.6 0.6 0.6 0.6 0.6]],27,[[11 27 15 14 12]]
Clc1c(-c2ccccc2)nnc2n(CC(O)(C)C)nc(-c3ccccc3)c12,1,18,-6.3160515,3.0383737,39.724731,-81.409729,-9.3170004,-29.97016,-6.3160515,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,1.7830154,1,[[15 46 29 17 16] [682 682 682 682 682] [58 58 58 58 58] [10 10 10 10 10] [0.7 0.7 0.7 0.7 0.7]],29,[[15 46 29 17 16]]
O(C)c1c(c(OC)cc(C(CCCCCC)(C)C)c1)[C@]1C=C(CO)[C@@]2C(C)(C)[C@]1C2,1,78,-6.3144445,2.3418674,34.733475,-37.867104,-7.9467154,-30.706984,-6.3144445,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0,1,[[] [] [] [] []],,[]
